Tanggal,USD_IDR
2023-10-23,15868
2023-10-24,15874
2023-10-25,15868
2023-10-26,15878
2023-10-27,15920
2023-10-28,15914
2023-10-29,15909
2023-10-30,15904
2023-10-31,15843
2023-11-01,15749
2023-11-02,15900
2023-11-03,15838
2023-11-04,15753
2023-11-05,15667
2023-11-06,15582
2023-11-07,15570
2023-11-08,15644
2023-11-09,15616
2023-11-10,15714
2023-11-11,15703
2023-11-12,15693
2023-11-13,15683
2023-11-14,15667
2023-11-15,15281
2023-11-16,15488
2023-11-17,15475
2023-11-18,15450
2023-11-19,15425
2023-11-20,15399
2023-11-21,15382
2023-11-22,15501
2023-11-23,15498
2023-11-24,15495
2023-11-25,15517
2023-11-26,15538
2023-11-27,15560
2023-11-28,15466
2023-11-29,15259
2023-11-30,15407
2023-12-01,15549
2023-12-02,15512
2023-12-03,15475
2023-12-04,15437
2023-12-05,15520
2023-12-06,15457
2023-12-07,15480
2023-12-08,15500
2023-12-09,15520
2023-12-10,15540
2023-12-11,15560
2023-12-12,15647
2023-12-13,15569
2023-12-14,15275
2023-12-15,15468
2023-12-16,15406
2023-12-17,15345
2023-12-18,15283
2023-12-19,15454
2023-12-20,15455
2023-12-21,15518
2023-12-22,15440
2023-12-23,15445
2023-12-24,15450
2023-12-25,15455
2023-12-26,15460
2023-12-27,15400
2023-12-28,15373
2023-12-29,15425
2023-12-30,15414
2023-12-31,15404
2024-01-01,15394
2024-01-02,15383
2024-01-03,15498
2024-01-04,15555
2024-01-05,15511
2024-01-06,15500
2024-01-07,15489
2024-01-08,15478
2024-01-09,15496
2024-01-10,15534
2024-01-11,15555
2024-01-12,15556
2024-01-13,15554
2024-01-14,15551
2024-01-15,15549
2024-01-16,15546
2024-01-17,15625
2024-01-18,15624
2024-01-19,15613
2024-01-20,15609
2024-01-21,15605
2024-01-22,15601
2024-01-23,15656
2024-01-24,15715
2024-01-25,15714
2024-01-26,15808
2024-01-27,15795
2024-01-28,15781
2024-01-29,15768
2024-01-30,15828
2024-01-31,15785
2024-02-01,15769
2024-02-02,15726
2024-02-03,15726
2024-02-04,15727
2024-02-05,15727
2024-02-06,15712
2024-02-07,15733
2024-02-08,15647
2024-02-09,15660
2024-02-10,15640
2024-02-11,15619
2024-02-12,15598
2024-02-13,15580
2024-02-14,15662
2024-02-15,15553
2024-02-16,15672
2024-02-17,15662
2024-02-18,15653
2024-02-19,15644
2024-02-20,15634
2024-02-21,15661
2024-02-22,15642
2024-02-23,15588
2024-02-24,15587
2024-02-25,15587
2024-02-26,15586
2024-02-27,15638
2024-02-28,15653
2024-02-29,15712
2024-03-01,15704
2024-03-02,15700
2024-03-03,15696
2024-03-04,15692
2024-03-05,15766
2024-03-06,15752
2024-03-07,15668
2024-03-08,15621
2024-03-09,15593
2024-03-10,15565
2024-03-11,15536
2024-03-12,15518
2024-03-13,15546
2024-03-14,15574
2024-03-15,15630
2024-03-16,15633
2024-03-17,15636
2024-03-18,15639
2024-03-19,15743
2024-03-20,15718
2024-03-21,15687
2024-03-22,15724
2024-03-23,15750
2024-03-24,15776
2024-03-25,15803
2024-03-26,15784
2024-03-27,15828
2024-03-28,15877
2024-03-29,15870
2024-03-30,15862
2024-03-31,15855
2024-04-01,15848
2024-04-02,15946
2024-04-03,15955
2024-04-04,15936
2024-04-05,15904
2024-04-06,15897
2024-04-07,15889
2024-04-08,15881
2024-04-09,15918
2024-04-10,15948
2024-04-11,15977
2024-04-12,16007
2024-04-13,16042
2024-04-14,16076
2024-04-15,16111
2024-04-16,16075
2024-04-17,16312
2024-04-18,16246
2024-04-19,16220
2024-04-20,16217
2024-04-21,16214
2024-04-22,16210
2024-04-23,16246
2024-04-24,16140
2024-04-25,16220
2024-04-26,16202
2024-04-27,16202
2024-04-28,16203
2024-04-29,16203
2024-04-30,16246
2024-05-01,16273
2024-05-02,16190
2024-05-03,16097
2024-05-04,16090
2024-05-05,16084
2024-05-06,16077
2024-05-07,16034
2024-05-08,16073
2024-05-09,16074
2024-05-10,16030
2024-05-11,16033
2024-05-12,16035
2024-05-13,16038
2024-05-14,16121
2024-05-15,16102
2024-05-16,15914
2024-05-17,15931
2024-05-18,15940
2024-05-19,15949
2024-05-20,15958
2024-05-21,16031
2024-05-22,16005
2024-05-23,16041
2024-05-24,16095
2024-05-25,16089
2024-05-26,16083
2024-05-27,16077
2024-05-28,16071
2024-05-29,16117
2024-05-30,16232
2024-05-31,16228
2024-06-01,16233
2024-06-02,16238
2024-06-03,16243
2024-06-04,16203
2024-06-05,16276
2024-06-06,16315
2024-06-07,16242
2024-06-08,16251
2024-06-09,16261
2024-06-10,16270
2024-06-11,16312
2024-06-12,16305
2024-06-13,16230
2024-06-14,16286
2024-06-15,16351
2024-06-16,16415
2024-06-17,16480
2024-06-18,16479
2024-06-19,16430
2024-06-20,16381
2024-06-21,16492
2024-06-22,16476
2024-06-23,16459
2024-06-24,16443
2024-06-25,16394
2024-06-26,16401
2024-06-27,16434
2024-06-28,16374
2024-06-29,16364
2024-06-30,16353
2024-07-01,16343
2024-07-02,16390
2024-07-03,16391
2024-07-04,16360
2024-07-05,16328
2024-07-06,16301
2024-07-07,16273
2024-07-08,16245
2024-07-09,16277
2024-07-10,16277
2024-07-11,16198
2024-07-12,16104
2024-07-13,16105
2024-07-14,16107
2024-07-15,16108
2024-07-16,16195
2024-07-17,16173
2024-07-18,16138
2024-07-19,16185
2024-07-20,16192
2024-07-21,16199
2024-07-22,16206
2024-07-23,16220
2024-07-24,16222
2024-07-25,16246
2024-07-26,16338
2024-07-27,16320
2024-07-28,16301
2024-07-29,16283
2024-07-30,16302
2024-07-31,16328
2024-08-01,16255
2024-08-02,16281
2024-08-03,16191
2024-08-04,16102
2024-08-05,16012
2024-08-06,16208
2024-08-07,16152
2024-08-08,16023
2024-08-09,15979
2024-08-10,15959
2024-08-11,15938
2024-08-12,15918
2024-08-13,15949
2024-08-14,15749
2024-08-15,15620
2024-08-16,15755
2024-08-17,15731
2024-08-18,15707
2024-08-19,15683
2024-08-20,15523
2024-08-21,15442
2024-08-22,15484
2024-08-23,15728
2024-08-24,15611
2024-08-25,15494
2024-08-26,15377
2024-08-27,15463
2024-08-28,15467
2024-08-29,15440
2024-08-30,15445
2024-08-31,15464
2024-09-01,15482
2024-09-02,15501
2024-09-03,15520
2024-09-04,15533
2024-09-05,15444
2024-09-06,15417
2024-09-07,15413
2024-09-08,15409
2024-09-09,15405
2024-09-10,15457
2024-09-11,15489
2024-09-12,15437
2024-09-13,15419
2024-09-14,15410
2024-09-15,15402
2024-09-16,15393
2024-09-17,15385
2024-09-18,15345
2024-09-19,15300
2024-09-20,15198
2024-09-21,15183
2024-09-22,15169
2024-09-23,15154
2024-09-24,15174
2024-09-25,15121
2024-09-26,15202
2024-09-27,15070
2024-09-28,15086
2024-09-29,15102
2024-09-30,15118
2024-10-01,15171
2024-10-02,15261
2024-10-03,15324
2024-10-04,15457
2024-10-05,15521
2024-10-06,15586
2024-10-07,15650
2024-10-08,15744
2024-10-09,15682
2024-10-10,15665
2024-10-11,15671
2024-10-12,15635
2024-10-13,15598
2024-10-14,15562
2024-10-15,15573
2024-10-16,15579
2024-10-17,15584
2024-10-18,15493
2024-10-19,15484
2024-10-20,15476
2024-10-21,15467
2024-10-22,15556
2024-10-23,15586
2024-10-24,15663
2024-10-25,15622
2024-10-26,15644
2024-10-27,15666
2024-10-28,15688
2024-10-29,15747
2024-10-30,15768
2024-10-31,15696
2024-11-01,15713
2024-11-02,15756
2024-11-03,15799
2024-11-04,15842
2024-11-05,15790
2024-11-06,15665
2024-11-07,15818
2024-11-08,15558
2024-11-09,15588
2024-11-10,15617
2024-11-11,15647
2024-11-12,15765
2024-11-13,15789
2024-11-14,15847
2024-11-15,15933
2024-11-16,15919
2024-11-17,15905
2024-11-18,15891
2024-11-19,15806
2024-11-20,15817
2024-11-21,15913
2024-11-22,15817
2024-11-23,15858
2024-11-24,15899
2024-11-25,15940
2024-11-26,15901
2024-11-27,15930
2024-11-28,15904
2024-11-29,15878
2024-11-30,15862
2024-12-01,15845
2024-12-02,15829
2024-12-03,15910
2024-12-04,15940
2024-12-05,15907
2024-12-06,15840
2024-12-07,15835
2024-12-08,15830
2024-12-09,15826
2024-12-10,15864
2024-12-11,15908
2024-12-12,15963
2024-12-13,15967
2024-12-14,15987
2024-12-15,16006
2024-12-16,16026
2024-12-17,15955
2024-12-18,15926
2024-12-19,16145
2024-12-20,15981
2024-12-21,16041
2024-12-22,16100
2024-12-23,16159
2024-12-24,16218
2024-12-25,15644
2024-12-26,15069
2024-12-27,16189
2024-12-28,16185
2024-12-29,16182
2024-12-30,16178
2024-12-31,16086
2025-01-01,16158
2025-01-02,16230
2025-01-03,16201
2025-01-04,16194
2025-01-05,16186
2025-01-06,16179
2025-01-07,16179
2025-01-08,16158
2025-01-09,16188
2025-01-10,16237
2025-01-11,16247
2025-01-12,16258
2025-01-13,16268
2025-01-14,16295
2025-01-15,16320
2025-01-16,16361
2025-01-17,16369
2025-01-18,16338
2025-01-19,16307
2025-01-20,16276
2025-01-21,16245
2025-01-22,16239
2025-01-23,16233
2025-01-24,16231
2025-01-25,16209
2025-01-26,16187
2025-01-27,16165
2025-01-28,16156
2025-01-29,15881
2025-01-30,16238
2025-01-31,16274
2025-02-01,16297
2025-02-02,16319
2025-02-03,16341
2025-02-04,16320
2025-02-05,16299
2025-02-06,16298
2025-02-07,16327
2025-02-08,16323
2025-02-09,16319
2025-02-10,16315
2025-02-11,16330
2025-02-12,16343
2025-02-13,16375
2025-02-14,16219
2025-02-15,16219
2025-02-16,16220
2025-02-17,16220
2025-02-18,16220
2025-02-19,16317
2025-02-20,16346
2025-02-21,16245
2025-02-22,16256
2025-02-23,16267
2025-02-24,16278
2025-02-25,16279
2025-02-26,16314
2025-02-27,16367
2025-02-28,16554
2025-03-01,16543
2025-03-02,16533
2025-03-03,16522
2025-03-04,16451
2025-03-05,16379
2025-03-06,16269
2025-03-07,16322
2025-03-08,16312
2025-03-09,16302
2025-03-10,16293
2025-03-11,16324
2025-03-12,16434
2025-03-13,16306
2025-03-14,16259
2025-03-15,16280
2025-03-16,16300
2025-03-17,16321
2025-03-18,16370
2025-03-19,16514
2025-03-20,16330
2025-03-21,16428
2025-03-22,16459
2025-03-23,16489
2025-03-24,16519
2025-03-25,16576
2025-03-26,16621
2025-03-27,16629
2025-03-28,16561
2025-03-29,16584
2025-03-30,16606
2025-03-31,16629
2025-04-01,16652
2025-04-02,16731
2025-04-03,16739
2025-04-04,16740
2025-04-05,16739
2025-04-06,16739
2025-04-07,16738
2025-04-08,16856
2025-04-09,17052
2025-04-10,16806
2025-04-11,16834
2025-04-12,16819
2025-04-13,16803
2025-04-14,16788
2025-04-15,16780
2025-04-16,16814
2025-04-17,16795
2025-04-18,16799
2025-04-19,16803
2025-04-20,16807
2025-04-21,16811
2025-04-22,16815
2025-04-23,16858
2025-04-24,16846
2025-04-25,16778
2025-04-26,16793
2025-04-27,16808
2025-04-28,16823
2025-04-29,16795
2025-04-30,16712
2025-05-01,16546
2025-05-02,16606
2025-05-03,16557
2025-05-04,16509
2025-05-05,16460
2025-05-06,16422
2025-05-07,16432
2025-05-08,16493
2025-05-09,16538
2025-05-10,16540
2025-05-11,16541
2025-05-12,16543
2025-05-13,16689
2025-05-14,16599
2025-05-15,16558
2025-05-16,16512
2025-05-17,16504
2025-05-18,16495
2025-05-19,16487
2025-05-20,16428
2025-05-21,16403
2025-05-22,16348
2025-05-23,16357
2025-05-24,16329
2025-05-25,16300
2025-05-26,16272
2025-05-27,16244
2025-05-28,16279
2025-05-29,16286
2025-05-30,16293
2025-05-31,16303
2025-06-01,16312
2025-06-02,16322
2025-06-03,16288
2025-06-04,16332
2025-06-05,16292
2025-06-06,16246
2025-06-07,16267
2025-06-08,16288
2025-06-09,16309
2025-06-10,16279
2025-06-11,16248
2025-06-12,15778
2025-06-13,16164
2025-06-14,16204
2025-06-15,16243
2025-06-16,16283
2025-06-17,15801
2025-06-18,16275
2025-06-19,16332
2025-06-20,16390
2025-06-21,16404
2025-06-22,16417
2025-06-23,16431
2025-06-24,16370
2025-06-25,16290
2025-06-26,16290
2025-06-27,16223
2025-06-28,16225
2025-06-29,16227
2025-06-30,16229
2025-07-01,16230
2025-07-02,16232
2025-07-03,16235
2025-07-04,16204
2025-07-05,16195
2025-07-06,16187
2025-07-07,16178
2025-07-08,16319
2025-07-09,16261
2025-07-10,16235
2025-07-11,16209
2025-07-12,16213
2025-07-13,16218
2025-07-14,16222
2025-07-15,16256
2025-07-16,16252
2025-07-17,16271
2025-07-18,16330
2025-07-19,16327
2025-07-20,16324
2025-07-21,16321
2025-07-22,16330
2025-07-23,16245
2025-07-24,16266
2025-07-25,16307
2025-07-26,16322
2025-07-27,16338
2025-07-28,16353
2025-07-29,16399
2025-07-30,16368
2025-07-31,16427
2025-08-01,16483
2025-08-02,16483
2025-08-03,16483
2025-08-04,16483
2025-08-05,16362
2025-08-06,16378
2025-08-07,16335
2025-08-08,16300
2025-08-09,16283
2025-08-10,16266
2025-08-11,16249
2025-08-12,16298
2025-08-13,16248
2025-08-14,16109
2025-08-15,16169
2025-08-16,16178
2025-08-17,16187
2025-08-18,16196
2025-08-19,16205
2025-08-20,16275
2025-08-21,16264
2025-08-22,16340
2025-08-23,16302
2025-08-24,16265
2025-08-25,16227
2025-08-26,16267
2025-08-27,16299
2025-08-28,16314
2025-08-29,16344
2025-08-30,16360
2025-08-31,16375
2025-09-01,16390
2025-09-02,16405
2025-09-03,16444
2025-09-04,16463
2025-09-05,16452
2025-09-06,16432
2025-09-07,16412
2025-09-08,16392
2025-09-09,16446
2025-09-10,16450
2025-09-11,16439
2025-09-12,16414
2025-09-13,16409
2025-09-14,16405
2025-09-15,16401
2025-09-16,16365
2025-09-17,16398
2025-09-18,16419
2025-09-19,16569
2025-09-20,16592
2025-09-21,16614
2025-09-22,16637
2025-09-23,16582
2025-09-24,16633
2025-09-25,16695
2025-09-26,16759
2025-09-27,16747
2025-09-28,16735
2025-09-29,16723
2025-09-30,16628
2025-10-01,16683
2025-10-02,16644
2025-10-03,16602
2025-10-04,16587
2025-10-05,16572
2025-10-06,16558
2025-10-07,16596
2025-10-08,16587
2025-10-09,16556
2025-10-10,16578
2025-10-11,16584
2025-10-12,16591
2025-10-13,16598
2025-10-14,16548
2025-10-15,16586
2025-10-16,16575
2025-10-17,16562
2025-10-18,16563
2025-10-19,16565
2025-10-20,16566
2025-10-21,16542
2025-10-22,16599
2025-10-23,16597
2025-10-24,16594
2025-10-25,16595
2025-10-26,16596
2025-10-27,16598
2025-10-28,16158
2025-10-29,16562
2025-10-30,16562
2025-10-31,16150
2025-11-01,16310
2025-11-02,16470
2025-11-03,16630
2025-11-04,16641
2025-11-05,16707
2025-11-06,16669
2025-11-07,16694
2025-11-08,16680
2025-11-09,16667
2025-11-10,16653
2025-11-11,16690
2025-11-12,16695
2025-11-13,16729
2025-11-14,16719
2025-11-15,16706
2025-11-16,16693
2025-11-17,16680
2025-11-18,16739
2025-11-19,16728
2025-11-20,16687
2025-11-21,16731
2025-11-22,16700
2025-11-23,16670
2025-11-24,16639
2025-11-25,16645
2025-11-26,16634
2025-11-27,16619
2025-11-28,16604
2025-11-29,16614
2025-11-30,16625
2025-12-01,16635
2025-12-02,16609
2025-12-03,16610
2025-12-04,16594
2025-12-05,16654
2025-12-06,16664
2025-12-07,16673
2025-12-08,16683
2025-12-09,16686
2025-12-10,16662
2025-12-11,16639
2025-12-12,16649
2025-12-13,16640
2025-12-14,16632
2025-12-15,16623
2025-12-16,16646
2025-12-17,16645
2025-12-18,16657
2025-12-19,16685
2025-12-20,16683
2025-12-21,16681
2025-12-22,16678
2025-12-23,16756
2025-12-24,16735
2025-12-25,16744
2025-12-26,16753
2025-12-27,16749
2025-12-28,16745
2025-12-29,16741
2025-12-30,16770
2025-12-31,16709
2026-01-01,16688
2026-01-02,16668
2026-01-03,16673
2026-01-04,16678
2026-01-05,16683
2026-01-06,16727
2026-01-07,16742
2026-01-08,16753
2026-01-09,16806
2026-01-10,16813
2026-01-11,16820
2026-01-12,16827
2026-01-13,16859
2026-01-14,16841
2026-01-15,16845
2026-01-16,16879
2026-01-17,16894
2026-01-18,16909
2026-01-19,16924
2026-01-20,16939
2026-01-21,16960
2026-01-22,16897
2026-01-23,16820
2026-01-24,16803
2026-01-25,16787
2026-01-26,16770
2026-01-27,16734
2026-01-28,16675
2026-01-29,16723
2026-01-30,16778
2026-01-31,16772
2026-02-01,16765
2026-02-02,16758
2026-02-03,16758
2026-02-04,16759
2026-02-05,16800
2026-02-06,16880
2026-02-07,16868
2026-02-08,16856
2026-02-09,16844
2026-02-10,16796
2026-02-11,16778
2026-02-12,16794
2026-02-13,16809
2026-02-14,16808
2026-02-15,16808
2026-02-16,16807
2026-02-17,16807
2026-02-18,16840
2026-02-19,16915
2026-02-20,16887
2026-02-21,16873
2026-02-22,16858
2026-02-23,16843
2026-02-24,16804
2026-02-25,16817
2026-02-26,16750
2026-02-27,16749
2026-02-28,16764
2026-03-01,16780
2026-03-02,16795
2026-03-03,16863
2026-03-04,16898
2026-03-05,16865
2026-03-06,16913
2026-03-07,16917
2026-03-08,16920
2026-03-09,16924
2026-03-10,16886
2026-03-11,16852
2026-03-12,16884
2026-03-13,16908
2026-03-14,16923
2026-03-15,16937
2026-03-16,16952
2026-03-17,16953
2026-03-18,16971
2026-03-19,17042
2026-03-20,16916
2026-03-21,16930
2026-03-22,16945
2026-03-23,16959
2026-03-24,16865
2026-03-25,16797
2026-03-26,16750
2026-03-27,16925
2026-03-28,16936
2026-03-29,16947
2026-03-30,16958
2026-03-31,16975
2026-04-01,16936
2026-04-02,16924
2026-04-03,16940
2026-04-04,16956
2026-04-05,16972
2026-04-06,16988
2026-04-07,17015
2026-04-08,17027
2026-04-09,17006
2026-04-10,17059
2026-04-11,17067
2026-04-12,17075
2026-04-13,17083
2026-04-14,17079
2026-04-15,17129
2026-04-16,17146
2026-04-17,17123
2026-04-18,17126
2026-04-19,17130
2026-04-20,17133
2026-04-21,17124
2026-04-22,17133
2026-04-23,17200
2026-04-24,17329
2026-04-25,17301
2026-04-26,17274
2026-04-27,17246
2026-04-28,17216
2026-04-29,17244
2026-04-30,17334
2026-05-01,17311
2026-05-02,17304
2026-05-03,17296
2026-05-04,17288
2026-05-05,17346
2026-05-06,17390
2026-05-07,17297
2026-05-08,17295
2026-05-09,17316
2026-05-10,17337
2026-05-11,17358
2026-05-12,17413
2026-05-13,17549
2026-05-14,17500
2026-05-15,17531
2026-05-16,17549
2026-05-17,17568
2026-05-18,17586
2026-05-19,17701
2026-05-20,17777
2026-05-21,17658
2026-05-22,17692
2026-05-23,17710
2026-05-24,17727
2026-05-25,17744
2026-05-26,17762
2026-05-27,17700
2026-05-28,17804
2026-05-29,17840
2026-05-30,17832
2026-05-31,17825
2026-06-01,17817
2026-06-02,17864
2026-06-03,17858
2026-06-04,18004
2026-06-05,17956
2026-06-06,17980
2026-06-07,18004
2026-06-08,18029
2026-06-09,18190
2026-06-10,18031
2026-06-11,17876
2026-06-12,17921
2026-06-13,17871
2026-06-14,17822
2026-06-15,17772
